timestamp,latitude,longitude,air_quality_index,co,no,no2,o3,so2,pm2_5,pm10,nh3
2024-08-07T14:41:35,33.6844,73.0479,5,2029.42,0.01,71.29,43.99,6.38,112.12,134.48,50.66
2024-08-07T15:39:54,33.6844,73.0479,3,680.92,0.0,9.85,69.38,5.07,37.8,43.18,5.95
2024-08-07T16:48:52,33.6844,73.0479,4,841.14,0.29,22.62,171.66,18.12,57.11,77.2,7.92
2024-08-07T20:06:08,33.6844,73.0479,5,2510.07,14.75,85.0,0.03,10.97,111.26,147.93,35.46
2024-08-07T21:09:45,33.6844,73.0479,4,290.39,0.55,4.03,163.08,4.29,9.8,15.82,2.6
2024-08-07T21:45:39,33.6844,73.0479,5,487.33,0.81,8.65,188.83,11.68,20.59,34.02,5.13
2024-08-07T22:34:11,33.6844,73.0479,4,1081.47,1.52,33.24,157.36,8.94,57.34,74.22,10.77
2024-08-08T01:45:48,33.6844,73.0479,4,1321.79,0.55,50.72,131.61,9.18,60.52,78.03,12.03
2024-08-08T02:49:08,33.6844,73.0479,4,1188.28,0.0,32.22,85.12,7.45,65.85,71.48,13.43
2024-08-08T10:30:29,33.6844,73.0479,3,1241.68,0.0,35.99,45.42,7.87,32.99,41.86,7.54
2024-08-08T14:12:43,33.6844,73.0479,5,4432.68,41.57,180.96,0.09,23.13,91.35,110.75,29.13
2024-08-08T15:45:33,33.6844,73.0479,3,1762.39,1.33,71.97,65.8,8.46,41.96,49.21,14.82
2024-08-08T17:11:33,33.6844,73.0479,3,1174.93,0.0,46.61,65.8,6.26,37.49,48.8,30.91
2024-08-08T17:57:22,33.6844,73.0479,3,1148.22,0.0,17.14,115.87,6.08,38.57,40.84,3.86
2024-08-08T19:32:41,33.6844,73.0479,3,2750.4,39.79,93.22,28.25,16.21,31.65,43.57,46.61
2024-08-08T20:47:42,33.6844,73.0479,3,1388.55,8.83,42.16,133.04,11.09,49.16,59.27,16.72
2024-08-08T21:09:21,33.6844,73.0479,3,1214.98,3.38,29.13,133.04,10.37,48.23,52.74,9.12
2024-08-08T21:16:10,33.6844,73.0479,5,2162.93,4.02,73.34,0.89,8.23,99.17,122.43,29.64
2024-08-09T00:02:50,33.6844,73.0479,3,1068.12,0.0,31.19,62.94,7.99,27.71,35.66,7.54
2024-08-09T00:45:43,33.6844,73.0479,4,1789.09,6.65,40.78,127.32,22.41,57.12,63.0,10.89
2024-08-09T01:15:52,33.6844,73.0479,5,500.68,0.91,9.0,191.69,18.84,31.93,63.78,4.62
2024-08-09T01:22:46,33.6844,73.0479,2,720.98,0.0,5.4,60.08,3.19,12.12,12.86,3.42
2024-08-09T01:38:18,33.6844,73.0479,4,714.3,1.12,9.77,171.66,15.5,28.33,30.46,4.5
2024-08-09T03:10:36,33.6844,73.0479,5,4592.9,24.14,197.41,7.06,15.5,124.05,160.53,30.91
2024-08-09T03:33:09,33.6844,73.0479,4,1455.31,0.24,41.81,13.95,3.61,69.94,99.29,14.06
2024-08-09T03:57:59,33.6844,73.0479,5,2510.07,9.39,80.2,67.23,15.97,179.42,202.85,18.75
2024-08-09T05:36:27,33.6844,73.0479,5,2323.15,19.45,49.35,0.15,7.99,114.05,143.23,21.28
2024-08-09T07:27:49,33.6844,73.0479,5,1548.77,4.25,33.59,185.97,12.04,80.76,94.87,16.72
2024-08-09T08:21:06,33.6844,73.0479,4,1482.01,0.72,42.5,7.51,4.83,72.19,89.13,47.62
2024-08-09T08:31:23,33.6844,73.0479,5,834.47,1.02,9.25,181.67,15.02,37.34,40.65,6.08
2024-08-09T10:09:35,33.6844,73.0479,3,560.76,0.0,12.34,110.15,3.81,26.11,28.43,7.22
2024-08-09T20:16:13,33.6844,73.0479,3,921.25,0.0,38.04,33.97,5.48,28.59,47.87,21.28
2024-08-09T20:41:32,33.6844,73.0479,5,2777.1,19.22,55.52,0.24,7.63,173.37,197.66,14.06
2024-08-09T23:42:31,33.6844,73.0479,4,3204.35,37.1,105.56,0.0,9.3,62.38,81.46,28.37
2024-08-10T00:27:11,33.6844,73.0479,4,1575.47,0.82,69.23,85.12,10.85,70.25,88.33,28.12
2024-08-10T03:11:13,33.6844,73.0479,4,1628.88,0.07,67.86,57.94,15.74,64.35,78.58,9.88
2024-08-10T07:32:54,33.6844,73.0479,3,1148.22,0.15,34.27,35.41,7.87,36.27,47.63,29.13
2024-08-10T11:55:51,33.6844,73.0479,3,2216.34,4.53,94.59,2.37,7.99,40.56,52.37,27.87
2024-08-10T12:14:49,33.6844,73.0479,4,370.5,1.12,6.6,160.22,9.18,9.26,11.9,4.81
2024-08-10T12:34:19,33.6844,73.0479,1,494.0,0.0,6.0,59.37,2.98,2.8,4.21,3.7
2024-08-10T13:40:17,33.6844,73.0479,4,3044.13,37.1,68.55,3.76,15.14,50.19,56.1,10.26
2024-08-10T15:45:31,33.6844,73.0479,5,1682.28,0.0,50.72,35.05,4.77,86.78,112.53,12.79
2024-08-10T16:02:36,33.6844,73.0479,4,2189.64,36.21,42.5,16.09,6.44,53.82,69.38,25.59
2024-08-10T17:09:02,33.6844,73.0479,5,4058.84,79.57,85.0,0.0,7.03,135.85,164.45,20.52
2024-08-10T18:00:50,33.6844,73.0479,5,4165.65,39.34,127.49,0.0,12.04,143.34,175.5,39.52
2024-08-10T20:17:32,33.6844,73.0479,5,3898.62,44.7,87.05,0.0,6.2,152.21,182.29,14.69
2024-08-10T20:37:27,33.6844,73.0479,2,787.73,0.08,25.7,98.71,9.42,19.18,22.89,10.77
2024-08-10T21:43:25,33.6844,73.0479,2,881.2,0.0,23.99,80.11,9.06,24.94,31.89,6.84
2024-08-11T00:00:14,33.6844,73.0479,4,2216.34,9.95,74.71,54.36,19.07,62.07,70.42,18.49
2024-08-11T00:05:42,33.6844,73.0479,3,2777.1,47.39,76.77,0.0,6.08,28.8,33.36,13.17
2024-08-11T03:56:52,33.6844,73.0479,4,1602.17,1.34,46.61,7.78,4.29,60.38,84.38,11.15
2024-08-11T04:56:56,33.6844,73.0479,4,1895.9,17.21,52.78,41.48,15.02,55.53,68.54,11.15
2024-08-11T05:57:49,33.6844,73.0479,5,1682.28,0.19,49.35,12.7,12.4,125.75,155.47,54.21
2024-08-11T07:36:15,33.6844,73.0479,4,2349.85,19.67,80.88,0.0,8.82,50.53,59.84,46.61
2024-08-11T08:25:03,33.6844,73.0479,5,1415.25,6.65,35.99,108.72,15.97,90.55,108.81,12.79
2024-08-11T10:19:07,33.6844,73.0479,5,3204.35,32.63,82.25,0.0,10.01,141.48,184.67,24.32
2024-08-11T13:00:24,33.6844,73.0479,3,1281.74,10.06,34.96,60.8,15.97,26.39,31.69,13.17
2024-08-11T14:35:34,33.6844,73.0479,1,714.3,0.28,17.14,52.21,6.5,9.36,10.89,4.69
2024-08-11T16:44:46,33.6844,73.0479,4,1041.41,0.0,20.56,71.53,5.13,53.61,65.77,27.11
2024-08-11T17:08:21,33.6844,73.0479,5,847.82,0.99,15.77,188.83,25.27,35.8,37.3,3.86
2024-08-11T17:14:46,33.6844,73.0479,5,1588.82,0.02,45.24,30.4,8.7,85.46,105.8,59.78
2024-08-11T19:29:14,33.6844,73.0479,5,5447.39,54.99,161.77,0.0,23.84,118.61,159.33,26.6
2024-08-11T22:52:48,33.6844,73.0479,2,1201.63,1.33,38.39,43.63,8.58,15.22,17.33,6.33
2024-08-11T22:52:58,33.6844,73.0479,5,961.3,1.01,9.94,197.41,11.56,58.82,70.8,13.55
2024-08-12T04:18:13,33.6844,73.0479,3,2349.85,40.68,58.26,20.92,7.57,45.67,69.34,22.04
2024-08-12T06:36:49,33.6844,73.0479,4,3177.64,31.74,115.16,0.38,11.56,60.86,76.85,36.48
2024-08-12T08:08:14,33.6844,73.0479,4,1255.04,0.0,25.02,43.27,4.83,55.96,64.94,11.53
2024-08-12T09:50:21,33.6844,73.0479,4,2777.1,10.84,132.98,18.6,11.09,54.25,58.34,13.55
2024-08-12T11:42:03,33.6844,73.0479,2,781.06,0.0,26.05,75.82,5.19,17.99,28.06,15.07
2024-08-12T14:00:42,33.6844,73.0479,2,447.27,0.0,8.14,87.98,4.47,12.79,17.28,18.24
2024-08-12T14:40:17,33.6844,73.0479,3,2777.1,39.79,89.11,0.0,8.34,41.16,56.88,31.41
2024-08-12T15:17:31,33.6844,73.0479,3,620.84,1.96,18.68,133.04,14.9,18.81,25.55,11.4
2024-08-12T16:14:35,33.6844,73.0479,3,774.38,0.0,22.62,51.5,6.08,25.5,38.91,18.49
2024-08-12T17:12:48,33.6844,73.0479,4,1361.85,6.31,34.96,137.33,14.66,71.26,86.56,11.65
2024-08-12T17:49:59,33.6844,73.0479,2,854.49,1.48,34.96,72.96,12.04,19.46,34.33,14.95
2024-08-12T18:45:10,33.6844,73.0479,1,761.03,0.8,13.37,55.79,6.14,9.7,10.35,3.55
2024-08-12T20:23:34,33.6844,73.0479,4,3017.43,38.0,93.22,0.07,10.97,62.58,81.41,45.6
2024-08-12T20:50:24,33.6844,73.0479,5,1121.52,1.93,19.36,194.55,12.64,56.61,61.05,9.37
2024-08-12T22:28:09,33.6844,73.0479,2,841.14,0.02,30.16,89.41,11.92,10.81,13.08,8.99
2024-08-13T00:11:45,33.6844,73.0479,5,3631.59,23.92,123.38,0.03,17.4,117.16,147.02,37.49
2024-08-13T00:16:32,33.6844,73.0479,5,4753.11,74.21,123.38,0.0,15.14,141.44,183.23,32.93
2024-08-13T02:30:37,33.6844,73.0479,5,2323.15,1.08,101.45,87.98,9.3,80.54,102.12,19.51
2024-08-13T03:02:26,33.6844,73.0479,4,720.98,0.32,11.65,154.5,18.12,42.45,48.67,6.78
2024-08-13T05:21:44,33.6844,73.0479,4,494.0,0.87,5.74,147.34,7.63,19.45,23.21,9.5
2024-08-13T06:59:47,33.6844,73.0479,5,2269.74,10.17,81.57,0.99,7.09,79.16,100.81,7.79
2024-08-13T07:49:11,33.6844,73.0479,5,3791.81,10.84,143.95,0.11,21.46,145.47,177.49,52.18
2024-08-13T07:50:54,33.6844,73.0479,4,3471.37,21.46,122.01,150.2,18.12,74.92,96.14,27.61
2024-08-13T09:12:30,33.6844,73.0479,3,687.6,1.13,17.82,105.86,14.07,11.42,13.63,5.32
2024-08-13T10:55:57,33.6844,73.0479,5,921.25,0.63,7.2,208.85,14.19,60.84,64.35,7.98
2024-08-13T11:26:19,33.6844,73.0479,2,1455.31,0.04,54.84,23.25,4.29,23.25,33.31,29.13
2024-08-13T11:47:31,33.6844,73.0479,5,3631.59,69.74,63.75,0.44,8.58,105.58,139.36,20.77
2024-08-13T12:44:56,33.6844,73.0479,5,2803.8,1.96,108.3,2.12,16.21,96.14,122.04,48.64
2024-08-13T12:46:31,33.6844,73.0479,5,3044.13,6.93,152.17,11.62,21.93,100.56,124.46,32.42
2024-08-13T13:52:01,33.6844,73.0479,4,480.65,0.62,6.94,158.79,12.87,26.16,31.69,3.39
2024-08-13T15:11:19,33.6844,73.0479,2,974.66,0.0,29.47,50.07,6.14,15.02,19.26,8.23
2024-08-13T21:23:49,33.6844,73.0479,3,1148.22,1.51,24.33,94.41,8.82,29.12,30.67,5.07
2024-08-13T23:19:15,33.6844,73.0479,4,2777.1,13.3,76.77,80.11,9.06,69.74,82.63,8.36
2024-08-14T00:42:26,33.6844,73.0479,3,794.41,2.15,13.88,103.0,12.99,15.51,17.21,4.43
2024-08-14T03:49:55,33.6844,73.0479,5,2376.56,0.0,75.4,75.82,12.76,139.56,161.04,27.36
2024-08-14T07:02:15,33.6844,73.0479,5,3845.21,29.95,128.87,0.01,10.37,120.36,148.67,33.94
2024-08-14T10:20:59,33.6844,73.0479,3,2616.88,51.41,71.97,7.24,12.76,34.1,48.12,40.02
2024-08-14T14:47:35,33.6844,73.0479,2,974.66,0.07,33.24,40.41,3.93,15.44,16.86,5.83
2024-08-14T15:51:15,33.6844,73.0479,2,1281.74,6.59,47.98,23.6,9.66,21.17,26.73,12.41
2024-08-14T19:39:46,33.6844,73.0479,3,640.87,0.77,18.16,115.87,23.84,21.0,23.52,6.71
2024-08-14T20:15:21,33.6844,73.0479,3,1976.01,10.84,73.34,9.21,10.85,43.94,51.93,17.48
2024-08-14T20:35:58,33.6844,73.0479,3,2056.12,2.07,106.93,39.7,8.34,34.86,40.08,14.44
2024-08-14T21:31:03,33.6844,73.0479,3,3284.45,38.0,116.53,0.0,13.71,47.33,60.73,36.48
2024-08-15T01:11:13,33.6844,73.0479,4,4219.06,71.53,109.67,1.14,12.52,60.6,76.32,31.66
2024-08-15T01:54:12,33.6844,73.0479,3,1241.68,3.32,48.67,90.12,5.66,31.06,36.56,9.12
2024-08-15T01:55:23,33.6844,73.0479,5,1655.58,3.52,48.67,3.13,8.23,88.54,111.16,47.12
2024-08-15T02:54:52,33.6844,73.0479,4,1388.55,0.45,51.41,89.41,10.25,62.13,81.82,10.26
2024-08-15T05:52:00,33.6844,73.0479,4,500.68,1.15,7.2,170.23,8.11,19.89,26.33,10.13
2024-08-15T06:54:08,33.6844,73.0479,5,1041.41,0.04,25.02,100.14,12.99,76.81,84.12,7.09
2024-08-15T06:54:47,33.6844,73.0479,3,1682.28,0.01,76.77,50.78,5.72,40.59,47.62,14.06
2024-08-15T06:58:57,33.6844,73.0479,4,747.68,1.61,14.39,174.52,10.37,41.78,56.46,7.66
2024-08-15T08:03:30,33.6844,73.0479,5,2590.18,19.45,74.71,8.23,10.01,105.26,125.27,16.97
2024-08-15T09:35:25,33.6844,73.0479,4,2590.18,7.6,123.38,7.78,12.99,50.07,59.66,22.55
2024-08-15T10:41:47,33.6844,73.0479,3,2723.69,41.57,87.74,30.4,13.71,41.09,55.58,49.65
2024-08-15T10:56:04,33.6844,73.0479,3,2243.04,3.69,109.67,30.4,10.73,47.23,50.47,14.31
2024-08-15T11:52:16,33.6844,73.0479,2,2002.72,6.71,64.43,0.88,4.65,23.87,29.41,9.63
2024-08-15T13:10:28,33.6844,73.0479,3,1081.47,0.36,30.85,9.83,3.87,37.3,59.57,19.25
2024-08-15T13:21:23,33.6844,73.0479,4,1335.14,1.69,43.87,164.51,12.28,65.95,80.18,15.71
2024-08-15T14:27:24,33.6844,73.0479,5,2777.1,42.92,58.26,0.02,8.94,110.81,140.86,45.09
2024-08-15T14:39:59,33.6844,73.0479,5,1642.23,0.0,41.13,51.5,4.65,92.48,107.59,9.12
2024-08-15T15:53:07,33.6844,73.0479,5,3685.0,62.58,84.31,0.0,15.26,81.9,104.42,45.6
2024-08-15T16:35:41,33.6844,73.0479,3,1441.96,0.99,45.93,5.99,5.07,33.76,44.95,7.98
2024-08-15T16:46:26,33.6844,73.0479,2,947.95,0.0,28.1,51.5,8.82,21.93,28.47,4.5
2024-08-15T16:47:31,33.6844,73.0479,4,574.11,0.32,5.06,141.62,7.45,39.27,52.36,4.88
2024-08-15T17:13:00,33.6844,73.0479,3,1054.76,5.98,35.3,105.86,13.59,34.69,42.03,12.79
2024-08-15T17:33:16,33.6844,73.0479,5,1949.31,1.61,58.26,2.1,5.19,87.32,116.14,21.53
2024-08-15T18:15:37,33.6844,73.0479,4,554.08,0.76,8.91,145.91,7.75,22.85,34.28,6.71
2024-08-15T18:26:23,33.6844,73.0479,4,1762.39,17.88,45.24,50.78,7.09,52.13,64.76,30.65
2024-08-15T18:55:38,33.6844,73.0479,4,467.3,0.51,3.94,147.34,9.3,27.52,32.52,3.55
2024-08-15T19:45:04,33.6844,73.0479,4,3257.75,37.55,111.04,0.0,9.3,60.18,77.45,28.12
2024-08-15T22:22:18,33.6844,73.0479,5,2590.18,4.25,94.59,1.23,22.89,118.78,150.54,51.17
2024-08-15T23:58:38,33.6844,73.0479,5,5020.14,52.75,180.96,0.0,20.98,77.75,87.19,32.93
2024-08-16T04:37:04,33.6844,73.0479,4,1174.93,4.47,32.56,175.95,7.15,32.25,42.39,14.82
2024-08-16T07:29:58,33.6844,73.0479,2,1001.36,0.0,35.64,45.42,3.93,20.32,28.89,15.07
2024-08-16T07:48:49,33.6844,73.0479,4,587.46,1.24,9.6,157.36,15.74,19.04,21.7,6.46
2024-08-16T07:52:13,33.6844,73.0479,3,1241.68,4.36,32.56,128.75,17.88,47.86,51.09,8.11
2024-08-16T08:14:55,33.6844,73.0479,2,627.52,0.02,15.08,55.79,8.94,13.8,14.52,3.61
2024-08-16T11:21:33,33.6844,73.0479,4,674.25,0.78,13.71,177.38,15.14,66.14,88.97,12.03
2024-08-16T16:13:02,33.6844,73.0479,5,3311.16,70.63,54.15,2.95,10.97,84.9,110.82,26.85
2024-08-16T17:05:39,33.6844,73.0479,3,2616.88,34.42,90.48,0.0,9.18,37.89,53.51,30.65
2024-08-16T21:47:41,33.6844,73.0479,1,494.0,0.0,6.43,57.94,3.16,3.69,5.81,4.18
2024-08-16T22:12:34,33.6844,73.0479,4,2403.26,38.44,58.95,20.56,9.3,59.59,84.48,18.49
2024-08-16T22:51:25,33.6844,73.0479,5,1441.96,0.0,45.24,120.16,8.46,84.04,96.16,33.44
2024-08-17T01:54:44,33.6844,73.0479,4,323.77,0.2,5.83,140.19,5.96,22.62,54.19,4.18
2024-08-17T02:13:12,33.6844,73.0479,2,1014.71,0.15,23.99,11.44,4.65,19.84,25.03,12.16
2024-08-17T02:21:14,33.6844,73.0479,5,741.0,0.0,7.8,98.71,8.34,87.23,97.22,11.53
2024-08-17T06:15:39,33.6844,73.0479,3,2109.53,21.46,76.09,5.63,17.17,21.87,23.6,9.63
2024-08-17T06:16:56,33.6844,73.0479,3,440.6,0.59,8.31,138.76,12.64,16.93,21.4,5.95
2024-08-17T06:34:32,33.6844,73.0479,4,607.49,2.07,11.14,140.19,19.07,18.77,21.53,6.52
2024-08-17T07:29:02,33.6844,73.0479,5,1548.77,0.01,36.67,40.05,8.46,150.01,170.33,34.96
2024-08-17T07:52:17,33.6844,73.0479,2,1695.63,2.71,55.52,3.62,3.99,23.03,28.98,8.36
2024-08-17T08:25:43,33.6844,73.0479,3,1174.93,0.04,33.24,28.61,2.95,32.91,43.16,3.32
2024-08-17T08:28:25,33.6844,73.0479,4,3391.27,76.0,49.35,7.24,8.34,54.4,67.55,16.09
2024-08-17T09:00:04,33.6844,73.0479,5,3070.83,6.15,138.46,26.11,11.44,132.12,153.92,58.26
2024-08-17T13:15:57,33.6844,73.0479,4,1388.55,0.0,44.55,80.82,8.34,58.08,73.8,21.53
2024-08-17T15:06:33,33.6844,73.0479,3,660.9,3.21,14.74,131.61,11.32,36.31,49.61,20.52
2024-08-17T15:42:31,33.6844,73.0479,5,567.44,0.54,10.54,194.55,17.4,30.66,56.97,4.94
2024-08-17T16:34:44,33.6844,73.0479,5,2616.88,16.32,58.26,7.33,7.87,84.22,94.54,19.0
2024-08-17T18:31:52,33.6844,73.0479,4,2483.37,6.09,76.09,0.56,4.71,52.63,63.74,19.0
2024-08-17T19:16:28,33.6844,73.0479,2,1028.06,0.02,37.01,20.74,6.02,23.22,33.76,20.52
2024-08-17T20:05:48,33.6844,73.0479,3,1281.74,8.38,43.53,35.41,3.73,32.98,54.08,10.64
2024-08-17T23:14:38,33.6844,73.0479,5,3471.37,29.06,93.22,0.0,9.06,92.03,109.31,22.8
2024-08-18T00:59:26,33.6844,73.0479,3,2590.18,20.56,100.08,1.79,9.78,39.87,51.53,33.44
2024-08-18T02:36:19,33.6844,73.0479,5,507.35,0.43,8.83,211.72,15.74,28.25,33.26,5.32
2024-08-18T06:15:59,33.6844,73.0479,3,854.49,0.0,16.45,50.78,2.59,38.62,41.35,7.16
2024-08-18T07:29:57,33.6844,73.0479,3,1188.28,0.0,45.24,27.54,9.3,30.78,48.73,53.2
2024-08-18T07:56:02,33.6844,73.0479,1,594.14,0.0,8.83,52.93,5.72,8.54,9.49,3.67
2024-08-18T08:06:03,33.6844,73.0479,3,714.3,0.0,8.91,65.8,2.92,38.88,41.02,6.08
2024-08-18T10:38:05,33.6844,73.0479,5,1762.39,0.0,42.84,36.12,3.67,110.52,128.72,10.39
2024-08-18T12:18:25,33.6844,73.0479,3,1281.74,2.51,56.89,118.73,10.25,28.7,33.41,8.61
2024-08-18T13:26:10,33.6844,73.0479,4,2723.69,26.38,79.51,0.25,11.56,51.28,67.69,46.1
2024-08-18T15:08:00,33.6844,73.0479,3,2964.02,22.35,127.49,7.51,15.26,34.79,38.14,12.54
2024-08-18T15:18:07,33.6844,73.0479,5,4165.65,43.36,137.09,0.0,26.94,107.63,144.18,56.24
2024-08-18T17:30:14,33.6844,73.0479,2,881.2,2.37,30.5,60.08,6.2,23.47,41.89,15.07
2024-08-18T21:43:16,33.6844,73.0479,5,1628.88,9.5,32.56,0.41,6.79,92.78,115.15,12.29
2024-08-19T00:02:00,33.6844,73.0479,5,554.08,0.61,7.11,183.11,9.06,31.0,43.0,5.45
2024-08-19T01:31:28,33.6844,73.0479,3,2002.72,0.25,97.33,121.59,13.83,36.73,47.62,13.93
2024-08-19T01:32:53,33.6844,73.0479,3,2056.12,25.26,52.09,20.56,9.78,49.28,56.69,11.78
2024-08-19T01:42:33,33.6844,73.0479,5,2750.4,7.15,71.29,130.18,8.82,80.57,93.81,7.54
2024-08-19T06:24:31,33.6844,73.0479,4,3845.21,38.44,126.12,0.0,10.25,67.96,75.71,23.05
2024-08-19T06:51:21,33.6844,73.0479,3,1255.04,1.41,28.1,2.06,4.95,26.28,32.65,11.78
2024-08-19T08:45:26,33.6844,73.0479,5,2643.59,16.32,104.19,32.19,14.07,78.12,112.64,17.99
2024-08-19T09:15:11,33.6844,73.0479,4,707.63,1.59,12.17,160.22,15.5,52.96,60.33,9.75
2024-08-19T09:40:15,33.6844,73.0479,3,2002.72,2.65,89.11,12.87,4.53,34.97,39.55,16.21
2024-08-19T09:58:15,33.6844,73.0479,4,1735.69,10.51,46.61,114.44,10.37,70.92,88.33,38.0
2024-08-19T10:20:31,33.6844,73.0479,4,741.0,0.0,6.6,125.89,12.16,71.38,83.67,5.0
2024-08-19T11:21:45,33.6844,73.0479,2,1174.93,0.05,27.08,62.94,8.7,24.15,25.1,3.45
2024-08-19T11:36:15,33.6844,73.0479,5,4112.24,58.11,105.56,25.39,13.83,112.22,149.46,26.85
2024-08-19T13:48:37,33.6844,73.0479,5,2269.74,19.67,63.06,0.76,13.71,89.34,117.61,39.01
2024-08-20T00:56:48,33.6844,73.0479,5,3524.78,12.52,98.71,0.16,5.84,111.47,127.73,13.05
2024-08-20T01:12:36,33.6844,73.0479,3,2056.12,43.36,34.27,9.48,4.47,31.62,39.37,12.03
2024-08-20T02:29:57,33.6844,73.0479,5,2189.64,21.68,54.15,0.18,10.37,95.07,119.78,48.64
2024-08-20T03:52:35,33.6844,73.0479,3,747.68,2.77,20.73,108.72,15.97,12.13,14.66,6.59
2024-08-20T04:02:03,33.6844,73.0479,3,1842.5,7.6,82.25,36.12,8.94,40.47,52.83,29.13
2024-08-20T05:53:38,33.6844,73.0479,5,3231.05,35.76,95.96,0.0,12.28,113.22,152.88,38.0
2024-08-20T05:56:28,33.6844,73.0479,5,614.17,0.57,7.54,217.44,20.5,39.8,44.94,4.18
2024-08-20T06:13:55,33.6844,73.0479,3,1281.74,0.0,54.15,46.49,6.08,25.01,38.19,17.48
2024-08-20T07:14:24,33.6844,73.0479,5,640.87,0.58,6.77,194.55,14.31,54.25,62.07,6.14
2024-08-20T08:16:53,33.6844,73.0479,3,2189.64,9.5,87.05,0.5,10.37,40.73,71.4,29.89
2024-08-20T08:52:57,33.6844,73.0479,5,1655.58,5.2,49.35,140.19,14.42,90.6,107.14,12.29
2024-08-20T09:59:33,33.6844,73.0479,3,1375.2,0.0,71.29,46.49,4.95,17.24,25.92,15.71
2024-08-20T12:02:09,33.6844,73.0479,2,1214.98,5.76,47.3,33.62,7.63,20.81,28.24,27.61
2024-08-20T12:47:36,33.6844,73.0479,2,867.84,3.3,25.02,62.23,5.25,17.25,26.83,11.65
2024-08-20T13:36:39,33.6844,73.0479,5,594.14,0.58,7.2,188.83,11.8,42.67,54.52,6.78
2024-08-20T15:40:21,33.6844,73.0479,5,1508.71,3.52,29.13,217.44,10.49,54.7,60.81,11.02
2024-08-20T15:56:15,33.6844,73.0479,2,647.54,1.16,15.25,57.94,4.29,18.42,29.27,13.43
2024-08-20T22:16:33,33.6844,73.0479,4,433.92,0.01,9.25,157.36,7.87,26.59,50.71,5.38
2024-08-20T23:35:14,33.6844,73.0479,4,1308.44,4.69,41.47,103.0,28.61,62.79,78.81,9.37
2024-08-21T01:35:15,33.6844,73.0479,5,2323.15,1.1,80.2,5.23,6.56,127.94,159.56,21.03
2024-08-21T02:40:22,33.6844,73.0479,5,2429.96,0.09,101.45,30.4,10.85,109.18,138.07,17.99
2024-08-21T03:09:47,33.6844,73.0479,4,4379.27,67.95,120.64,0.0,9.66,68.13,87.86,22.04
2024-08-21T06:34:01,33.6844,73.0479,3,1615.52,6.37,81.57,82.25,12.16,27.42,53.47,9.37
2024-08-21T06:42:42,33.6844,73.0479,3,1949.31,0.3,83.63,16.27,5.54,47.13,55.36,15.58
2024-08-21T06:57:19,33.6844,73.0479,2,674.25,0.0,16.45,45.78,2.89,22.44,35.67,16.09
2024-08-21T07:38:04,33.6844,73.0479,3,767.71,2.96,16.96,108.72,6.2,19.86,33.91,13.81
2024-08-21T07:41:57,33.6844,73.0479,5,2056.12,0.02,43.87,23.25,3.64,172.21,193.66,9.12
2024-08-21T08:24:45,33.6844,73.0479,5,2670.29,16.76,76.09,0.13,8.7,127.56,165.18,21.03
2024-08-21T09:14:37,33.6844,73.0479,4,327.11,0.6,4.63,173.09,5.42,11.7,16.65,3.29
2024-08-21T12:08:26,33.6844,73.0479,4,1081.47,0.0,26.05,50.07,5.25,54.45,73.69,11.27
2024-08-21T12:17:40,33.6844,73.0479,2,640.87,0.06,16.28,58.65,4.53,24.59,49.18,17.73
2024-08-21T17:30:23,33.6844,73.0479,2,1281.74,10.06,41.81,26.11,5.13,22.52,30.5,20.01
2024-08-21T17:46:27,33.6844,73.0479,3,2109.53,7.6,87.05,0.68,10.25,39.13,69.57,35.46
2024-08-21T20:12:26,33.6844,73.0479,3,1789.09,3.97,80.2,26.11,15.14,43.72,49.88,15.07
2024-08-21T23:50:01,33.6844,73.0479,4,3524.78,30.85,124.75,0.0,14.31,57.06,82.53,31.92
2024-08-22T00:02:03,33.6844,73.0479,2,1161.58,0.0,31.19,37.55,5.19,15.26,16.93,4.43
2024-08-22T00:06:47,33.6844,73.0479,5,1508.71,0.0,48.67,74.39,7.75,85.01,103.5,24.83
2024-08-22T03:11:21,33.6844,73.0479,4,1695.63,17.88,47.3,40.05,6.74,50.67,64.13,36.98
2024-08-22T03:15:52,33.6844,73.0479,3,317.1,0.0,2.78,121.59,3.99,19.74,20.89,3.29
2024-08-22T05:31:10,33.6844,73.0479,3,1642.23,0.64,57.58,8.94,8.7,47.83,66.7,33.94
2024-08-22T05:33:57,33.6844,73.0479,3,1174.93,4.97,27.76,101.57,5.36,41.36,48.76,8.87
2024-08-22T05:57:28,33.6844,73.0479,4,297.07,0.47,3.81,155.93,3.78,14.81,30.29,2.41
2024-08-22T06:52:22,33.6844,73.0479,4,2029.42,2.18,71.97,2.62,4.53,53.63,62.13,14.82
2024-08-22T09:11:06,33.6844,73.0479,5,3578.19,9.28,143.95,0.52,19.31,120.55,148.59,50.66
2024-08-22T10:06:41,33.6844,73.0479,5,3417.97,72.42,51.41,6.26,9.06,80.58,104.09,14.82
2024-08-22T10:15:29,33.6844,73.0479,3,320.43,0.5,3.43,128.75,4.47,10.1,17.42,2.15
2024-08-22T12:07:45,33.6844,73.0479,3,1668.93,4.19,65.8,1.86,5.19,27.82,39.52,21.79
2024-08-22T13:18:52,33.6844,73.0479,4,360.49,0.75,8.23,155.93,5.25,10.49,15.11,3.39
